SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,6.4,5.35,6,3,8,36
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.6,20.35,19,3,8,7
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.8,31.15,28,3,7,48
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-15-2024,22300563,TOR,BOS,Made Shot,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,3.6,15.85,11,3,6,57
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-2.3,35.05,29,3,6,29
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.7,13.65,8,3,6,4
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.85,0,3,5,44
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.5,18.05,13,3,5,12
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,5.25,0,3,4,24
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.5,30.55,26,3,3,32
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,5.35,0,3,2,11
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.2,22.05,26,3,1,42
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,01-15-2024,22300563,TOR,BOS,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,5.95,0,3,1,8
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-15-2024,22300563,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.1,23.65,25,3,0,32
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.7,30.65,30,3,0,2
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.9,13.05,24,4,11,42
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.2,28.45,30,4,11,16
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.8,21.95,25,4,10,14
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,01-15-2024,22300563,TOR,BOS,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,11.9,6.85,12,4,9,34
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,01-15-2024,22300563,TOR,BOS,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.9,17.75,13,4,9,3
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,01-15-2024,22300563,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-6.9,31.75,27,4,8,19
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.2,29.85,28,4,7,33
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-6.7,24.85,20,4,6,54
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.5,4.75,22,4,6,26
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-15-2024,22300563,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.7,30.55,25,4,6,2
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.9,17.55,13,4,5,23
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-15-2024,22300563,TOR,BOS,Made Shot,True,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,24.0,12.25,25,4,5,10
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,21.2,19.15,25,4,4,28
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.7,25.95,26,4,3,33
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.2,6.25,1,4,2,43
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.2,14.15,8,4,2,14
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-15-2024,22300563,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,3.1,31.15,26,4,1,47
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,01-15-2024,22300563,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.4,3.95,23,4,1,17
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.7,10.75,5,1,11,40
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.7,26.85,27,1,11,10
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.3,28.85,28,1,10,36
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.3,22.95,26,1,10,7
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.1,11.15,13,1,9,36
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.4,5.85,2,1,9,7
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-14.3,9.05,14,1,8,43
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.0,24.95,26,1,8,11
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,11.0,16.65,15,1,7,48
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-15.6,9.75,16,1,7,38
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.3,29.25,26,1,7,10
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.3,28.35,27,1,6,52
2024,2023-24,1610612738,Boston Celtics,1629052,Oshae Brissett,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.5,4.95,2,1,6,19
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-2.0,32.05,26,1,5,59
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-6.7,18.35,14,1,5,31
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.0,24.45,25,1,5,13
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-19.4,7.25,19,1,5,2
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.3,9.75,4,1,4,42
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.8,9.35,4,1,4,18
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-5.8,12.95,9,1,3,21
2024,2023-24,1610612738,Boston Celtics,1629052,Oshae Brissett,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,10.95,23,1,2,39
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,-1.8,20.05,14,1,1,36
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.0,26.75,27,1,1,1
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-11.8,22.05,20,1,0,5
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.6,8.95,4,2,11,32
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-8.3,21.65,18,2,11,9
2024,2023-24,1610612738,Boston Celtics,1629674,Neemias Queta,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,7.45,2,2,10,33
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.1,32.15,26,2,10,7
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,15.8,20.15,21,2,9,38
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.5,9.05,23,2,9,21
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,8.3,15.95,13,2,8,45
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.9,27.75,27,2,8,5
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,7.85,2,2,7,36
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,8.85,3,2,7,5
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.5,27.75,27,2,6,32
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.4,30.85,28,2,6,11
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.2,32.45,27,2,5,41
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-8.1,5.85,8,2,5,1
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.2,30.35,26,2,4,13
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2.5,9.85,5,2,3,41
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,14.3,5.95,14,2,2,24
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.3,8.45,3,2,2,8
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.1,7.65,2,2,1,22
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,21.1,22.95,27,2,0,35
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.4,12.45,24,2,0,4
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.9,25.65,25,3,11,21
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.8,7.75,3,3,10,51
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.2,13.85,23,3,10,25
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-13.0,7.55,13,3,9,19
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.2,11.35,7,3,8,52
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.9,7.05,3,3,8,20
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.3,5.95,4,3,7,28
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-6.5,18.45,14,3,6,48
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.95,0,3,6,33
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.8,6.55,2,3,5,54
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.2,8.55,23,3,5,21
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.1,6.85,3,3,4,50
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.5,29.55,27,3,4,46
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.1,23.85,26,3,4,12
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.2,6.05,1,3,3,35
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,3.4,8.85,4,3,2,53
2024,2023-24,1610612738,Boston Celtics,1629674,Neemias Queta,C,C,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,2,51
2024,2023-24,1610612738,Boston Celtics,1629674,Neemias Queta,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.2,6.75,2,3,2,47
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.6,26.85,26,3,1,0
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,01-17-2024,22300571,BOS,SAS,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,21.4,5.05,21,3,0,30
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.9,26.35,27,3,0,1
2024,2023-24,1610612738,Boston Celtics,1629052,Oshae Brissett,F,SF,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,16.9,8.25,17,3,0,0
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.9,8.95,23,4,11,43
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,01-17-2024,22300571,BOS,SAS,Missed Shot,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5.3,8.95,6,4,10,44
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,01-17-2024,22300571,BOS,SAS,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,4,10,43
2024,2023-24,1610612738,Boston Celtics,1629052,Oshae Brissett,F,SF,01-17-2024,22300571,BOS,SAS,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,7.35,2,4,10,32
